AirportId,Iata,Latitude,Longitude,Timezone
12518,JMN,44.16388889,-94.00416667,America/Chicago
12519,JMS,46.92972222,-98.67805556,America/Chicago
12522,JNP,33.61388889,-117.88972222,America/Los_Angeles
12523,JNU,58.35472222,-134.57833333,America/Juneau
12527,JOC,33.66666667,-117.86666667,America/Los_Angeles
12535,JON,16.73055556,-169.53527778,Pacific/Honolulu
12536,JOR,33.84805556,-117.85,America/Los_Angeles
12541,JPB,40.75333333,-73.975,America/New_York
12543,JPT,29.50861111,-95.05027778,America/Chicago
12544,USA,35.38777778,-80.70916667,America/New_York
12545,JRA,40.75444444,-74.0075,America/New_York
12546,JRB,40.70111111,-74.00916667,America/New_York
12547,JRC,44.00138889,-92.48055556,America/Chicago
12548,JRE,40.8,-73.96666667,America/New_York
12549,JRF,21.30722222,-158.07055556,Pacific/Honolulu
12553,JRV,18.245,-65.64333333,America/Puerto_Rico
12554,JSE,58.30166667,-134.42444444,America/Juneau
12556,JSK,45.55,-94.2,America/Chicago
12559,JST,40.31527778,-78.83416667,America/New_York
12571,JVL,42.62027778,-89.04111111,America/Chicago
12573,JWH,29.73638889,-95.5475,America/Chicago
12574,TN8,36.18305556,-86.88638889,America/Chicago
12576,JXN,42.26055556,-84.46222222,America/Detroit
12577,JYP,47.60416667,-122.33333333,America/Los_Angeles
12579,JZA,32.31194444,-89.13555556,America/Chicago
12580,JZB,42.57,-72.28861111,America/New_York
12581,JZC,48.30083333,-102.40666667,America/Chicago
12583,JZE,60.81555556,-151.79888889,America/Anchorage
12585,JZG,43.76611111,-99.32111111,America/Chicago
12587,JZI,36.59277778,-86.47694444,America/Chicago
12588,JZJ,46.72222222,-92.04444444,America/Chicago
12589,JZK,46.70111111,-92.50361111,America/Chicago
12590,JZL,33.02277778,-118.58861111,America/Los_Angeles
12591,JZM,66.17611111,-155.68472222,America/Anchorage
12592,JZN,47.21166667,-119.83972222,America/Los_Angeles
12593,JZO,42.79722222,-112.82527778,America/Boise
12594,JZP,42.7425,-122.48888889,America/Los_Angeles
12595,JZQ,28.47333333,-82.45611111,America/New_York
12596,JZR,45.70527778,-108.76083333,America/Denver
12598,JZT,32.66388889,-97.09416667,America/Chicago
12599,JZU,42.89138889,-73.24638889,America/New_York
12600,JZV,34.82944444,-92.25722222,America/Chicago
12601,JZW,31.415,-87.04333333,America/Chicago
12602,JZX,38.58,-122.43555556,America/Los_Angeles
12603,JZY,45.94277778,-116.12305556,America/Los_Angeles
12605,K01,36.79972222,-86.81083333,America/Chicago
12610,KAE,56.97333333,-133.94388889,America/Sitka
12615,KAL,64.31888889,-158.74138889,America/Anchorage
12621,KBC,66.27444444,-145.81805556,America/Anchorage
12622,KBE,55.92944444,-131.57,America/Sitka
12624,KBK,57.64472222,-136.09305556,America/Sitka
12631,KBW,56.28805556,-158.38333333,America/Anchorage
12633,KCC,56.03333333,-132.91666667,America/Sitka
12635,KCG,56.31138889,-158.37333333,America/Anchorage
12637,KCK,39.15,-94.6,America/Chicago
12638,KCL,56.31083333,-158.53444444,America/Anchorage
12639,KCN,53.4,-167.55,America/Nome
12641,KCQ,56.25555556,-158.77777778,America/Anchorage
12642,KCR,63.57111111,-156.00527778,America/Anchorage
12647,KDK,57.80583333,-152.37388889,America/Anchorage
12649,KEB,59.35222222,-151.92527778,America/Anchorage
12652,KEH,47.75472222,-122.25916667,America/Los_Angeles
12653,KEK,59.35694444,-157.47111111,America/Anchorage
12661,OCA,25.32444444,-80.27583333,America/New_York
12663,KFP,54.84777778,-163.40722222,America/Nome
12671,KGK,59.72666667,-157.26027778,America/Anchorage
12676,KGX,62.89222222,-160.06638889,America/Anchorage
12677,KGZ,61.455,-142.38083333,America/Anchorage
12686,KIB,55.9,-159.48333333,America/Anchorage
12704,KKA,64.93944444,-161.15416667,America/Anchorage
12705,KKB,58.19166667,-152.35,America/Anchorage
12708,KKH,59.96166667,-162.88055556,America/Nome
12709,KKI,60.91388889,-161.49333333,America/Anchorage
12711,KKK,64.42444444,-156.84333333,America/Anchorage
12712,KKL,57.36777778,-154.02527778,America/Anchorage
12716,KKU,58.81111111,-158.55888889,America/Anchorage
12719,KLG,61.53583333,-160.34555556,America/Anchorage
12720,KLL,59.12694444,-156.86,America/Anchorage
12721,KLN,57.535,-153.97666667,America/Anchorage
12723,KLP,57.55,-134.86666667,America/Sitka
12725,KLS,46.11805556,-122.89833333,America/Los_Angeles
12728,KLW,55.57916667,-133.07611111,America/Sitka
12737,KMO,58.98166667,-159.05666667,America/Anchorage
12743,KMY,57.02638889,-154.14361111,America/Anchorage
12745,KNB,37.01055556,-112.53138889,America/Denver
12748,KNK,59.43333333,-154.8025,America/Anchorage
12753,KNT,36.22583333,-90.03666667,America/Chicago
12755,KNW,59.45166667,-157.37305556,America/Anchorage
12758,KOA,19.73333333,-156.04611111,Pacific/Honolulu
12769,KOT,63.03055556,-163.53277778,America/Nome
12771,KOY,57.16222222,-154.2275,America/Anchorage
12772,KOZ,57.94222222,-152.465,America/Anchorage
12773,KPB,56.35,-133.61666667,America/Sitka
12774,KPC,65.25333333,-166.8575,America/Nome
12775,KPH,54.45,-162.68333333,America/Nome
12777,KPK,57.43361111,-153.9,America/Anchorage
12778,KPM,61.53138889,-158.64083333,America/Anchorage
12779,KPN,59.93166667,-164.02805556,America/Nome
12782,KPR,58.43333333,-152.58333333,America/Anchorage
12784,KPV,55.90666667,-159.16083333,America/Anchorage
12785,KPY,57.93333333,-153.03333333,America/Anchorage
12786,KQA,54.13333333,-165.78333333,America/Nome
12790,KRM,59.46972222,-151.57111111,America/Anchorage
12796,KS2,38.3025,-95.725,America/Chicago
12807,KSM,62.06083333,-163.30194444,America/Nome
12812,KSR,56.24444444,-160.38638889,America/Anchorage
12815,KTB,55.68833333,-132.535,America/Sitka
12819,KTN,55.35416667,-131.71111111,America/Sitka
12822,KTS,65.33194444,-166.46777778,America/Nome
12831,KUK,60.87333333,-162.52444444,America/Nome
12837,KUW,68.30694444,-161.4,America/Anchorage
12841,KVC,55.11638889,-162.26666667,America/Nome
12844,KVL,67.73611111,-164.56361111,America/Nome
12847,KWF,55.29722222,-133.24055556,America/Sitka
12851,KWK,59.87555556,-163.16805556,America/Nome
12853,KWN,59.755,-161.84527778,America/Anchorage
12854,KWP,57.76694444,-153.55,America/Anchorage
12855,KWT,60.79027778,-161.44361111,America/Anchorage
12857,KXA,55.53777778,-132.39583333,America/Sitka
12859,KY1,37.5775,-84.76944444,America/New_York
12860,KY2,37.54166667,-87.95444444,America/Chicago
12861,KY3,38.05805556,-83.97944444,America/New_York
12862,KY4,37.80777778,-87.68583333,America/Chicago
12863,KY5,37.35583333,-87.39833333,America/Chicago
12865,KYC,63.00194444,-156.36722222,America/Anchorage
12866,KYK,57.56611111,-154.45388889,America/Anchorage
12868,KYU,64.87583333,-157.73055556,America/Anchorage
12869,KZB,57.55,-153.75,America/Anchorage
12870,KZH,57.58305556,-153.15,America/Anchorage
12873,LAA,38.06972222,-102.68861111,America/Denver
12878,LAF,40.41222222,-86.93694444,America/Indiana/Indianapolis
12882,LAL,27.98777778,-82.01888889,America/New_York
12883,LAM,35.87972222,-106.26861111,America/Denver
12884,LAN,42.77861111,-84.58611111,America/Detroit
12888,LAR,41.31333333,-105.67277778,America/Denver
12889,LAS,36.08,-115.15222222,America/Los_Angeles
12891,LAW,34.56666667,-98.41638889,America/Chicago
12892,LAX,33.94305556,-118.40888889,America/Los_Angeles
12896,LBB,33.66166667,-101.81861111,America/Chicago
12898,LBE,40.27305556,-79.41027778,America/New_York
12899,LBF,41.12611111,-100.68361111,America/Chicago
12902,LBL,37.05055556,-100.95638889,America/Chicago
12906,LBT,34.61083333,-79.05944444,America/New_York
12915,LCH,30.12611111,-93.22333333,America/Chicago
12916,LCI,43.57305556,-71.41777778,America/New_York
12917,LCK,39.81388889,-82.92777778,America/New_York
12925,LDJ,40.6175,-74.24472222,America/New_York
12927,LDM,43.9625,-86.40805556,America/Detroit
12932,LEB,43.62611111,-72.30416667,America/New_York
12934,LEE,28.82277778,-81.80833333,America/New_York
12944,LEW,44.04833333,-70.28361111,America/New_York
12945,LEX,38.03666667,-84.60861111,America/New_York
12947,LFI,37.08277778,-76.36055556,America/New_York
12948,LFK,31.23416667,-94.75,America/Chicago
12951,LFT,30.20388889,-91.98638889,America/Chicago
12953,LGA,40.77722222,-73.8725,America/New_York
12954,LGB,33.81805556,-118.15194444,America/Los_Angeles
12955,LGC,33.00916667,-85.07333333,America/New_York
12956,LGD,45.28916667,-118.00611111,America/Los_Angeles
12961,LGM,40.16166667,-105.16138889,America/Denver
12965,LGU,41.79166667,-111.85166667,America/Denver
12968,LHB,54.22611111,-165.61111111,America/Nome
12971,LHQ,39.75555556,-82.65722222,America/New_York
12973,LHU,34.45833333,-114.36111111,America/Phoenix
12974,LHV,41.13583333,-77.42222222,America/New_York
12976,LHX,38.05,-103.50972222,America/Denver
12979,LIC,39.27472222,-103.66583333,America/Denver
12982,LIH,21.985,-159.33611111,Pacific/Honolulu
12983,LIJ,54.9,-132.75,America/Sitka
12992,LIT,34.72944444,-92.22472222,America/Chicago
12993,LIV,65.53111111,-148.54111111,America/Anchorage
12995,LIY,31.88777778,-81.56277778,America/New_York
12996,LIZ,46.95055556,-67.88583333,America/New_York
12999,LJN,29.03833333,-95.45694444,America/Chicago
13001,LJY,37.64833333,-92.6525,America/Chicago
13002,LKE,47.62888889,-122.33861111,America/Los_Angeles
13003,LKK,58.965,-155.09555556,America/Anchorage
13008,LKP,44.26444444,-73.96194444,America/New_York
13009,LKV,42.16111111,-120.39916667,America/Los_Angeles
13015,LLY,39.94277778,-74.84583333,America/New_York
13016,LMA,63.88583333,-152.30194444,America/Anchorage
13023,LMS,33.14611111,-89.0625,America/Chicago
13024,LMT,42.15611111,-121.73333333,America/Los_Angeles
13026,LND,42.81527778,-108.72861111,America/Denver
13028,LNI,70.91083333,-153.24222222,America/Anchorage
13029,LNK,40.85194444,-96.75583333,America/Chicago
13030,LNL,46.15416667,-89.21194444,America/Chicago
13031,LNP,36.9875,-82.52972222,America/New_York
13032,LNS,40.12222222,-76.29444444,America/New_York
13033,LNT,32.81194444,-85.22944444,America/New_York
13034,LNY,20.78555556,-156.95138889,Pacific/Honolulu
13038,LOI,27.61555556,-99.52,America/Chicago
13039,LOL,40.06638889,-118.565,America/Los_Angeles
13044,LOU,38.22805556,-85.66361111,America/Kentucky/Louisville
13046,LOZ,37.08694444,-84.0775,America/New_York
13049,LPC,34.66555556,-120.4675,America/Los_Angeles
13052,LPO,41.5725,-86.73444444,America/Chicago
13055,LPS,48.48388889,-122.93777778,America/Los_Angeles
13057,LPW,56.38333333,-134.83333333,America/Sitka
13058,LQK,34.81,-82.70277778,America/New_York
13061,LRD,27.54416667,-99.46166667,America/Chicago
13063,LRF,34.91833333,-92.14305556,America/Chicago
13064,WLR,55.60166667,-131.635,America/Sitka
13069,LRN,47.14305556,-119.24027778,America/Los_Angeles
13070,LRO,37.83666667,-121.27222222,America/Los_Angeles
13072,LRU,32.28916667,-106.92194444,America/Denver
13075,LSD,38.09111111,-84.31666667,America/New_York
13076,LSE,43.87888889,-91.25611111,America/Chicago
13077,LSF,32.33166667,-84.98722222,America/New_York
13080,LSN,37.06388889,-120.86972222,America/Los_Angeles
13083,LSR,65.39611111,-167.16305556,America/Nome
13087,LSV,36.23611111,-115.03416667,America/Los_Angeles
13097,LTS,34.66805556,-99.26777778,America/Chicago
13102,LUF,33.535,-112.38305556,America/Phoenix
13105,LUK,39.10305556,-84.4175,America/New_York
13106,LUL,31.67305556,-89.17277778,America/Chicago
13109,LUP,21.21111111,-156.97361111,Pacific/Honolulu
13111,LUR,68.875,-166.11111111,America/Nome
13115,LVD,61.35916667,-155.44027778,America/Anchorage
13117,LVK,37.69305556,-121.82027778,America/Los_Angeles
13118,LVM,45.66666667,-110.56666667,America/Denver
13120,LVS,35.65416667,-105.1425,America/Denver
13121,LWB,37.85833333,-80.39944444,America/New_York
13122,LWC,39.01111111,-95.21638889,America/Chicago
13123,LWF,35.23444444,-87.25805556,America/Chicago
13124,LWL,41.11722222,-114.92222222,America/Los_Angeles
13125,LWM,42.71694444,-71.12361111,America/New_York
13127,LWS,46.37166667,-117.00694444,America/Los_Angeles
13128,LWT,47.04888889,-109.46722222,America/Denver
13129,LWV,38.76416667,-87.60555556,America/Chicago
13132,LXN,40.79055556,-99.77583333,America/Chicago
13135,LXV,39.21944444,-106.31638889,America/Denver
13139,LYH,37.32527778,-79.20111111,America/New_York
13144,LYU,47.82388889,-91.82944444,America/Chicago
13151,LZU,33.97805556,-83.9625,America/New_York
13152,MA1,41.35833333,-70.52444444,America/New_York
13155,MAC,32.82166667,-83.56194444,America/New_York
13157,MAE,36.98861111,-120.1125,America/Los_Angeles
13158,MAF,31.9425,-102.20194444,America/Chicago
13173,MAW,36.59833333,-89.9925,America/Chicago
13176,MAZ,18.25555556,-67.14833333,America/Puerto_Rico
13182,MBL,44.2725,-86.24694444,America/Detroit
13184,MBS,43.53305556,-84.07972222,America/Detroit
13188,MBY,39.46305556,-92.42583333,America/Chicago
13191,MCB,31.17833333,-90.47194444,America/Chicago
13192,MCC,38.66777778,-121.40055556,America/Los_Angeles
13193,MCD,45.865,-84.63722222,America/Detroit
13194,MCE,37.28472222,-120.51388889,America/Los_Angeles
13195,MCF,27.84944444,-82.52111111,America/New_York
13196,MCG,62.95111111,-155.605,America/Anchorage
13198,MCI,39.29722222,-94.71333333,America/Chicago
13200,MCK,40.20638889,-100.59222222,America/Chicago
13201,MCL,63.645,-148.79194444,America/Anchorage
13203,MCN,32.69277778,-83.64916667,America/New_York
13204,MCO,28.42916667,-81.30666667,America/New_York
13211,MCW,43.15777778,-93.33111111,America/Chicago
13214,MDA,29.43138889,-98.37777778,America/Chicago
13217,MDD,32.03666667,-102.10166667,America/Chicago
13219,MDF,45.10138889,-90.30027778,America/Chicago
13221,MDH,37.77805556,-89.25194444,America/Chicago
13223,MDJ,44.67027778,-121.15527778,America/Los_Angeles
13226,MDO,59.45,-146.30722222,America/Anchorage
13228,MDR,63.10694444,-154.71666667,America/Anchorage
13230,MDT,40.19305556,-76.7625,America/New_York
13232,MDW,41.78583333,-87.7525,America/Chicago
13234,MDY,28.20444444,-177.37861111,Pacific/Midway
13236,ME1,44.99222222,-70.665,America/New_York
13241,MEI,32.33,-88.75416667,America/Chicago
13242,MEJ,41.62666667,-80.21472222,America/New_York
13244,MEM,35.04277778,-89.97666667,America/Chicago
13246,MEO,35.91888889,-75.69555556,America/New_York
13249,MER,37.38055556,-120.56555556,America/Los_Angeles
13251,MEV,39.00055556,-119.75111111,America/Los_Angeles
13255,MFD,40.82138889,-82.51666667,America/New_York
13256,MFE,26.17583333,-98.23861111,America/Chicago
13259,MFH,36.83305556,-114.05583333,America/Los_Angeles
13260,MFI,44.63694444,-90.18944444,America/Chicago
13264,MFR,42.375,-122.87333333,America/Los_Angeles
13266,MFT,32.85611111,-97.2,America/Chicago
13268,MFV,37.64694444,-75.76111111,America/New_York
13271,MGC,41.70333333,-86.82111111,America/Chicago
13273,MGE,33.91444444,-84.51416667,America/New_York
13275,MGJ,41.51194444,-74.26361111,America/New_York
13277,MGM,32.30055556,-86.39,America/Chicago
13280,MGR,31.06944444,-83.80277778,America/New_York
13282,MGW,39.64361111,-79.9175,America/New_York
13283,MGY,39.58888889,-84.22472222,America/New_York
13287,MHE,43.77472222,-98.03861111,America/Chicago
13290,MHK,39.14222222,-96.66888889,America/Chicago
13291,MHL,39.09555556,-93.20277778,America/Chicago
13292,MHM,63.88583333,-152.30194444,America/Anchorage
13295,MHR,38.55583333,-121.29694444,America/Los_Angeles
13296,MHT,42.93277778,-71.43583333,America/New_York
13297,MHV,35.05888889,-118.15055556,America/Los_Angeles
13300,MI1,43.14222222,-85.25388889,America/Detroit
13301,MI2,42.74277778,-86.10777778,America/Detroit
13302,MI3,42.62944444,-83.98222222,America/Detroit
13303,MIA,25.79611111,-80.28972222,America/New_York
13304,MIB,48.41583333,-101.35805556,America/Chicago
13305,MIC,45.0625,-93.35388889,America/Chicago
13307,MIE,40.23972222,-85.39472222,America/Indiana/Indianapolis
13314,MIO,36.90916667,-94.8875,America/Chicago
13316,MIQ,41.19611111,-96.11222222,America/Chicago
13319,MIT,35.5075,-119.19222222,America/Los_Angeles
13321,MIV,39.36777778,-75.07222222,America/New_York
13322,MIW,42.11277778,-92.91777778,America/Chicago
13335,MJQ,43.63333333,-94.98333333,America/Chicago
13338,MJX,39.92611111,-74.29555556,America/New_York
13341,MKC,39.12305556,-94.59277778,America/Chicago
13342,MKE,42.94694444,-87.89694444,America/Chicago
13344,MKG,43.16777778,-86.23555556,America/Detroit
13347,MKK,21.15277778,-157.09638889,Pacific/Honolulu
13348,MKL,35.6,-88.91555556,America/Chicago
13350,MKO,35.65777778,-95.36166667,America/Chicago
13354,MKT,44.22083333,-93.91638889,America/Chicago
13360,MLB,28.10222222,-80.64333333,America/New_York
13361,MLC,34.8825,-95.78333333,America/Chicago
13362,MLD,42.17,-112.29277778,America/Boise
13364,MLF,38.42666667,-113.01333333,America/Denver
13367,MLI,41.4475,-90.50805556,America/Chicago
13368,MLK,48.36694444,-107.91944444,America/Denver
13369,MLL,61.86416667,-162.02611111,America/Nome
13375,MLS,46.42694444,-105.88833333,America/Denver
13376,MLT,45.64777778,-68.68555556,America/New_York
13377,MLU,32.51138889,-92.03666667,America/Chicago
13381,MLY,64.98805556,-150.6475,America/Anchorage
13388,MMH,37.63111111,-118.85138889,America/Los_Angeles
13389,MMI,35.39916667,-84.56166667,America/New_York
13392,MML,44.45166667,-95.82444444,America/Chicago
13394,MMN,42.46027778,-71.51805556,America/New_York
13397,MMT,33.92083333,-80.80111111,America/New_York
13398,MMU,40.79944444,-74.415,America/New_York
13401,MN1,47.59277778,-95.77361111,America/Chicago
13402,MN2,46.41861111,-92.80472222,America/Chicago
13403,MN3,45.30555556,-96.42444444,America/Chicago
13409,MNM,45.12638889,-87.63861111,America/Menominee
13410,MNN,40.61638889,-83.06333333,America/New_York
13415,MNT,65.14805556,-149.36861111,America/Anchorage
13418,MNZ,38.72111111,-77.515,America/New_York
13419,MO1,39.3325,-94.30972222,America/Chicago
13420,MO2,38.5875,-90.99388889,America/Chicago
13422,MOB,30.69138889,-88.24277778,America/Chicago
13424,MOD,37.62583333,-120.95444444,America/Los_Angeles
13429,MOP,43.62166667,-84.73722222,America/Detroit
13431,MOR,36.17944444,-83.37555556,America/New_York
13432,MOS,64.69805556,-162.05722222,America/Nome
13433,MOT,48.25777778,-101.27805556,America/Chicago
13434,MOU,62.09472222,-163.68277778,America/Nome
13439,MPB,25.77833333,-80.17027778,America/New_York
13440,ID2,42.33611111,-111.28888889,America/Boise
13441,MPJ,35.13888889,-92.90916667,America/Chicago
13446,MPO,41.13777778,-75.38,America/New_York
13447,MPR,38.3525,-97.69138889,America/Chicago
13448,MPS,33.12861111,-94.97583333,America/Chicago
13450,MPV,44.20361111,-72.56222222,America/New_York
13452,MQB,40.52,-90.6525,America/Chicago
13453,MQJ,39.84305556,-85.89777778,America/Indiana/Indianapolis
13459,MQT,46.34916667,-87.39638889,America/Detroit
13461,MQY,36.00888889,-86.52,America/Chicago
13463,MRB,39.40222222,-77.98305556,America/New_York
13464,MRC,35.55444444,-87.17916667,America/Chicago
13466,MRH,34.73416667,-76.66027778,America/New_York
13467,MRI,61.21361111,-149.84472222,America/Anchorage
13469,MRK,25.995,-81.6725,America/New_York
13470,MRN,35.83333333,-81.61666667,America/New_York
13476,MRY,36.58694444,-121.84194444,America/Los_Angeles
13478,MS1,33.83027778,-89.79361111,America/Chicago
13480,MSC,33.46083333,-111.72833333,America/Phoenix
13484,MSL,34.74527778,-87.61027778,America/Chicago
13485,MSN,43.14,-89.3375,America/Chicago
13486,MSO,46.91611111,-114.09138889,America/Denver
13487,MSP,44.88194444,-93.22166667,America/Chicago
13490,MSS,44.93611111,-74.845,America/New_York
13493,MSV,41.70166667,-74.795,America/New_York
13495,MSY,29.98888889,-90.25,America/Chicago
13497,MT1,45.85277778,-106.70916667,America/Denver
13498,MTC,42.61388889,-82.83694444,America/Detroit
13501,MTH,24.72611111,-81.05138889,America/New_York
13502,MTJ,38.50888889,-107.89444444,America/Denver
13504,MTM,55.13333333,-131.58333333,America/Metlakatla
13505,MTN,39.32555556,-76.41388889,America/New_York
13506,MTO,39.47777778,-88.28,America/Chicago
13507,MTP,41.07666667,-71.92055556,America/New_York
13512,MTW,44.12888889,-87.68055556,America/Chicago
13513,MTX,64.80666667,-147.7625,America/Anchorage
13520,MUE,20.00138889,-155.66805556,Pacific/Honolulu
13523,MUL,31.13777778,-83.70416667,America/New_York
13525,MUO,43.04361111,-115.8725,America/Boise
13527,MUT,41.36777778,-91.14833333,America/Chicago
13535,MVL,44.53444444,-72.61388889,America/New_York
13536,MVM,36.71638889,-110.22833333,America/Denver
13537,MVN,38.32333333,-88.85861111,America/Chicago
13540,MVW,48.47055556,-122.42166667,America/Los_Angeles
13541,MVY,41.39305556,-70.61222222,America/New_York
13543,MWA,37.755,-89.01111111,America/Chicago
13544,MWC,43.11027778,-88.03444444,America/Chicago
13546,MWH,47.21055556,-119.32111111,America/Los_Angeles
13547,MWL,32.78166667,-98.06027778,America/Chicago
13548,MWM,43.91333333,-95.10944444,America/Chicago
13549,MWO,39.53166667,-84.39638889,America/New_York
13553,MXC,37.93722222,-109.34638889,America/Denver
13554,MXE,34.78833333,-79.37444444,America/New_York
13555,MXF,32.38,-86.365,America/Chicago
13556,MXG,42.34305556,-71.50888889,America/New_York
13564,MXY,61.43777778,-142.9025,America/Anchorage
13570,MYF,32.81583333,-117.13944444,America/Los_Angeles
13572,MYH,36.73444444,-111.75277778,America/Phoenix
13574,MYK,61.33611111,-142.68583333,America/Anchorage
13575,MYL,44.88861111,-116.10166667,America/Boise
13577,MYR,33.67972222,-78.92833333,America/New_York
13579,MYU,60.3725,-166.27027778,America/Nome
13580,MYV,39.09777778,-121.56972222,America/Los_Angeles
13587,MZJ,32.50972222,-111.32527778,America/Phoenix
13595,MZZ,40.49,-85.67972222,America/Indiana/Indianapolis
13596,N47,40.26055556,-75.67083333,America/New_York
13597,N87,40.21388889,-74.60166667,America/New_York
13599,NAD,42.69638889,-73.17055556,America/New_York
13612,NBG,29.82722222,-90.02666667,America/Chicago
13613,NBJ,41.53333333,-72.04305556,America/New_York
13617,NBU,42.08333333,-87.81833333,America/Chicago
13619,NC1,35.2025,-81.15,America/New_York
13620,NC2,35.54083333,-78.39027778,America/New_York
13621,NC3,35.25583333,-81.60083333,America/New_York
13622,NC4,36.4,-76.01555556,America/New_York
13623,NC5,35.0,-77.98166667,America/New_York
13629,NCN,60.07861111,-147.99472222,America/Anchorage
13630,NCO,41.59944444,-71.41666667,America/New_York
13632,NCQ,33.91444444,-84.51416667,America/New_York
13637,ND1,46.64861111,-96.99888889,America/Chicago
13645,NE1,40.92555556,-100.14666667,America/Chicago
13646,NE2,41.41472222,-96.10888889,America/Chicago
13647,NEA,31.25055556,-81.47611111,America/New_York
13650,NEL,40.035,-74.35222222,America/New_York
13655,NEW,30.04194444,-90.02777778,America/Chicago
13656,NFL,39.41777778,-118.69861111,America/Los_Angeles
13659,NGC,36.18333333,-112.13333333,America/Phoenix
13662,NGF,21.45055556,-157.76805556,Pacific/Honolulu
13663,NGM,13.44972222,144.75,Pacific/Guam
13665,NGP,27.69277778,-97.29027778,America/Chicago
13667,NGU,36.9375,-76.28916667,America/New_York
13668,NGZ,37.79055556,-122.32555556,America/Los_Angeles
13671,NHK,38.28638889,-76.41,America/New_York
13674,NHZ,43.89222222,-69.93888889,America/New_York
13676,NIB,63.01861111,-154.35833333,America/Anchorage
13678,NIE,55.06666667,-132.14583333,America/Sitka
13681,NIN,60.02027778,-151.58944444,America/Anchorage
13682,NIP,30.23166667,-81.67861111,America/New_York
13685,NJ1,39.77833333,-74.94777778,America/New_York
13686,NJ2,39.66555556,-74.30805556,America/New_York
13689,NJK,32.82666667,-115.66861111,America/Los_Angeles
13693,NKI,55.875,-133.22083333,America/Sitka
13697,N1C,34.90305556,-76.88083333,America/New_York
13698,NKV,55.85,-133.21666667,America/Sitka
13700,NKX,32.86861111,-117.1425,America/Los_Angeles
13702,NLC,36.33305556,-119.95222222,America/Los_Angeles
13704,NLG,56.0075,-161.16027778,America/Anchorage
13710,NME,60.46916667,-164.70416667,America/Nome
13714,NNK,58.73472222,-157.02527778,America/Anchorage
13715,NNL,59.98027778,-154.83916667,America/Anchorage
13725,NOT,38.14361111,-122.55722222,America/Los_Angeles
13728,NPA,30.35333333,-87.31805556,America/Chicago
13731,NPT,41.5325,-71.28166667,America/New_York
13732,NQA,35.35666667,-89.87055556,America/Chicago
13733,NQI,27.50777778,-97.80944444,America/Chicago
13736,NQX,24.57472222,-81.68666667,America/New_York
13739,NRB,30.39138889,-81.42444444,America/New_York
13740,NRI,36.5775,-94.86194444,America/Chicago
13743,NRR,18.24972222,-65.63555556,America/Puerto_Rico
13747,NSE,30.7225,-87.02388889,America/Chicago
13748,NSF,38.81083333,-76.86694444,America/New_York
13750,1FL,28.615,-80.69444444,America/New_York
13756,NTD,34.12027778,-119.12083333,America/Los_Angeles
13763,NTU,36.82277778,-76.03194444,America/New_York
13767,NUI,70.20972222,-151.00638889,America/Anchorage
13768,NUL,64.72944444,-158.07416667,America/Anchorage
13769,NUN,30.46972222,-87.33805556,America/Chicago
13770,NUP,60.90611111,-162.44055556,America/Nome
13771,NUQ,37.41611111,-122.04916667,America/Los_Angeles
13772,NUW,48.35194444,-122.65583333,America/Los_Angeles
13773,NV1,36.56805556,-114.44333333,America/Los_Angeles
13775,NVD,37.8525,-94.30472222,America/Chicago
13780,NXX,40.19972222,-75.14805556,America/New_York
13781,NY1,41.98527778,-73.96444444,America/New_York
13782,NY2,43.35083333,-76.38805556,America/New_York
13783,NY3,42.45,-75.01638889,America/New_York
13784,NYC,40.72722222,-73.92666667,America/New_York
13785,NYL,32.65666667,-114.60611111,America/Phoenix
13788,VQQ,30.21666667,-81.875,America/New_York
13789,NZJ,33.6675,-117.71833333,America/Los_Angeles
13790,NZW,42.14861111,-70.94027778,America/New_York
13791,NZY,32.69833333,-117.21305556,America/Los_Angeles
13792,O85,40.57361111,-122.40722222,America/Los_Angeles
13795,OAJ,34.82916667,-77.61222222,America/New_York
13796,OAK,37.72138889,-122.22111111,America/Los_Angeles
13805,OBT,39.58083333,-79.33583333,America/New_York
13806,OBU,66.91222222,-156.89722222,America/Anchorage
13808,OCE,38.31055556,-75.12388889,America/New_York
13809,OCF,29.17194444,-82.22416667,America/New_York
13810,OCH,31.57777778,-94.71,America/Chicago
13811,OCI,60.2,-147.81666667,America/Anchorage
13813,OCN,33.21805556,-117.35138889,America/Los_Angeles
13814,OCW,35.57055556,-77.04972222,America/New_York
13819,ODM,39.40666667,-79.41388889,America/New_York
13821,ODW,48.25166667,-122.67361111,America/Los_Angeles
13824,OFF,41.11944444,-95.90861111,America/Chicago
13825,OFK,41.98555556,-97.435,America/Chicago
13826,OFU,-14.18444444,-169.67,Pacific/Pago_Pago
13827,OGA,41.11944444,-101.76972222,America/Denver
13828,OGB,33.45694444,-80.85944444,America/New_York
13829,OGD,41.19472222,-112.01277778,America/Denver
13830,OGG,20.90277778,-156.42611111,Pacific/Honolulu
13832,OGS,44.68222222,-75.46333333,America/New_York
13833,OH1,39.57027778,-83.42055556,America/New_York
13834,OH2,40.37222222,-83.81916667,America/New_York
13835,OH3,39.44055556,-83.02305556,America/New_York
13836,OH4,40.22444444,-83.35166667,America/New_York
13837,OH5,39.24666667,-84.38888889,America/New_York
13838,OH6,41.21027778,-81.25166667,America/New_York
